seed	experiment	feature_set	domain	class	precision	recall	f1	support
84	multiclass_domain	all	arxiv_papers	gemma2_9b	0.978494623655914	0.9680851063829787	0.9732620320855615	188.0
84	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9685863874345549	0.9840425531914894	0.9762532981530343	188.0
84	multiclass_domain	all	arxiv_papers	human	1.0	0.9946808510638298	0.9973333333333333	188.0
85	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9838709677419355	0.973404255319149	0.9786096256684492	188.0
85	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9736842105263158	0.9840425531914894	0.9788359788359788	188.0
85	multiclass_domain	all	arxiv_papers	human	1.0	1.0	1.0	188.0
86	multiclass_domain	all	arxiv_papers	gemma2_9b	0.967391304347826	0.9468085106382979	0.956989247311828	188.0
86	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9479166666666666	0.9680851063829787	0.9578947368421052	188.0
86	multiclass_domain	all	arxiv_papers	human	0.9946808510638298	0.9946808510638298	0.9946808510638298	188.0
87	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9523809523809523	0.9574468085106383	0.9549071618037135	188.0
87	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9574468085106383	0.9574468085106383	0.9574468085106383	188.0
87	multiclass_domain	all	arxiv_papers	human	1.0	0.9946808510638298	0.9973333333333333	188.0
88	multiclass_domain	all	arxiv_papers	gemma2_9b	0.967391304347826	0.9468085106382979	0.956989247311828	188.0
88	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9481865284974094	0.973404255319149	0.9606299212598425	188.0
88	multiclass_domain	all	arxiv_papers	human	1.0	0.9946808510638298	0.9973333333333333	188.0
89	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9365079365079365	0.9414893617021277	0.9389920424403183	188.0
89	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9414893617021277	0.9414893617021277	0.9414893617021277	188.0
89	multiclass_domain	all	arxiv_papers	human	1.0	0.9946808510638298	0.9973333333333333	188.0
90	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9629629629629629	0.9680851063829787	0.9655172413793104	188.0
90	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9680851063829787	0.9680851063829787	0.9680851063829787	188.0
90	multiclass_domain	all	arxiv_papers	human	1.0	0.9946808510638298	0.9973333333333333	188.0
91	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9834254143646409	0.9468085106382979	0.964769647696477	188.0
91	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9487179487179487	0.9840425531914894	0.9660574412532638	188.0
91	multiclass_domain	all	arxiv_papers	human	1.0	1.0	1.0	188.0
92	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9581151832460733	0.973404255319149	0.9656992084432717	188.0
92	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.967741935483871	0.9574468085106383	0.9625668449197861	188.0
92	multiclass_domain	all	arxiv_papers	human	1.0	0.9946808510638298	0.9973333333333333	188.0
93	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9888888888888889	0.9468085106382979	0.967391304347826	188.0
93	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9441624365482234	0.9893617021276596	0.9662337662337662	188.0
93	multiclass_domain	all	arxiv_papers	human	1.0	0.9946808510638298	0.9973333333333333	188.0
94	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9583333333333334	0.9787234042553191	0.968421052631579	188.0
94	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9782608695652174	0.9574468085106383	0.967741935483871	188.0
94	multiclass_domain	all	arxiv_papers	human	1.0	1.0	1.0	188.0
95	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9672131147540983	0.9414893617021277	0.954177897574124	188.0
95	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9430051813471503	0.9680851063829787	0.9553805774278216	188.0
95	multiclass_domain	all	arxiv_papers	human	1.0	1.0	1.0	188.0
96	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9633507853403142	0.9787234042553191	0.9709762532981531	188.0
96	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9783783783783784	0.9627659574468085	0.9705093833780161	188.0
96	multiclass_domain	all	arxiv_papers	human	1.0	1.0	1.0	188.0
97	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9526315789473684	0.9627659574468085	0.9576719576719577	188.0
97	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9627659574468085	0.9627659574468085	0.9627659574468085	188.0
97	multiclass_domain	all	arxiv_papers	human	1.0	0.9893617021276596	0.9946524064171123	188.0
98	multiclass_domain	all	arxiv_papers	gemma2_9b	0.953125	0.973404255319149	0.9631578947368421	188.0
98	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.972972972972973	0.9574468085106383	0.9651474530831099	188.0
98	multiclass_domain	all	arxiv_papers	human	1.0	0.9946808510638298	0.9973333333333333	188.0
99	multiclass_domain	all	arxiv_papers	gemma2_9b	0.9572192513368984	0.9521276595744681	0.9546666666666667	188.0
99	multiclass_domain	all	arxiv_papers	gpt-4o-mini	0.9523809523809523	0.9574468085106383	0.9549071618037135	188.0
99	multiclass_domain	all	arxiv_papers	human	0.9946808510638298	0.9946808510638298	0.9946808510638298	188.0
0	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7450980392156863	0.7364341085271318	0.7407407407407407	258.0
0	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7445255474452555	0.7906976744186046	0.7669172932330827	258.0
0	multiclass_domain	all	blog_authorship_corpus	human	0.8114754098360656	0.7704280155642024	0.7904191616766467	257.0
1	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7649402390438247	0.7470817120622568	0.7559055118110236	257.0
1	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7403100775193798	0.7403100775193798	0.7403100775193798	258.0
1	multiclass_domain	all	blog_authorship_corpus	human	0.7878787878787878	0.8062015503875969	0.7969348659003831	258.0
2	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7795918367346939	0.7403100775193798	0.7594433399602386	258.0
2	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.78125	0.7751937984496124	0.7782101167315175	258.0
2	multiclass_domain	all	blog_authorship_corpus	human	0.7904411764705882	0.8365758754863813	0.8128544423440454	257.0
3	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7304964539007093	0.7984496124031008	0.762962962962963	258.0
3	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7704918032786885	0.7315175097276264	0.7504990019960079	257.0
3	multiclass_domain	all	blog_authorship_corpus	human	0.7692307692307693	0.7364341085271318	0.7524752475247525	258.0
4	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.71875	0.7131782945736435	0.7159533073929961	258.0
4	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7431906614785992	0.7431906614785992	0.7431906614785992	257.0
4	multiclass_domain	all	blog_authorship_corpus	human	0.7923076923076923	0.7984496124031008	0.7953667953667953	258.0
5	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7520325203252033	0.7198443579766537	0.73558648111332	257.0
5	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7404580152671756	0.751937984496124	0.7461538461538462	258.0
5	multiclass_domain	all	blog_authorship_corpus	human	0.7849056603773585	0.8062015503875969	0.7954110898661568	258.0
6	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7051792828685259	0.688715953307393	0.6968503937007874	257.0
6	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7107142857142857	0.7713178294573644	0.7397769516728625	258.0
6	multiclass_domain	all	blog_authorship_corpus	human	0.7603305785123967	0.7131782945736435	0.736	258.0
7	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7764705882352941	0.7674418604651163	0.7719298245614035	258.0
7	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7620967741935484	0.7325581395348837	0.7470355731225297	258.0
7	multiclass_domain	all	blog_authorship_corpus	human	0.8148148148148148	0.8560311284046692	0.8349146110056926	257.0
8	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7413127413127413	0.7441860465116279	0.7427466150870407	258.0
8	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7510373443983402	0.7015503875968992	0.7254509018036072	258.0
8	multiclass_domain	all	blog_authorship_corpus	human	0.7509157509157509	0.7976653696498055	0.7735849056603774	257.0
9	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7443609022556391	0.7674418604651163	0.7557251908396947	258.0
9	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7175572519083969	0.7315175097276264	0.7244701348747592	257.0
9	multiclass_domain	all	blog_authorship_corpus	human	0.7877551020408163	0.748062015503876	0.7673956262425448	258.0
10	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7350746268656716	0.7665369649805448	0.7504761904761905	257.0
10	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7218045112781954	0.7441860465116279	0.732824427480916	258.0
10	multiclass_domain	all	blog_authorship_corpus	human	0.7949790794979079	0.7364341085271318	0.7645875251509054	258.0
11	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7619047619047619	0.7470817120622568	0.7544204322200393	257.0
11	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7333333333333333	0.7674418604651163	0.75	258.0
11	multiclass_domain	all	blog_authorship_corpus	human	0.8047808764940239	0.7829457364341085	0.793713163064833	258.0
12	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7286245353159851	0.7626459143968871	0.7452471482889734	257.0
12	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7624521072796935	0.7713178294573644	0.766859344894027	258.0
12	multiclass_domain	all	blog_authorship_corpus	human	0.8395061728395061	0.7906976744186046	0.8143712574850299	258.0
13	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7579365079365079	0.7403100775193798	0.7490196078431373	258.0
13	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7341269841269841	0.7198443579766537	0.7269155206286837	257.0
13	multiclass_domain	all	blog_authorship_corpus	human	0.7732342007434945	0.8062015503875969	0.7893738140417458	258.0
14	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7424242424242424	0.7596899224806202	0.7509578544061303	258.0
14	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7429718875502008	0.7198443579766537	0.7312252964426877	257.0
14	multiclass_domain	all	blog_authorship_corpus	human	0.7961538461538461	0.8023255813953488	0.7992277992277992	258.0
15	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7121212121212122	0.7286821705426356	0.7203065134099617	258.0
15	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7415730337078652	0.7674418604651163	0.7542857142857143	258.0
15	multiclass_domain	all	blog_authorship_corpus	human	0.7727272727272727	0.7276264591439688	0.749498997995992	257.0
16	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7364341085271318	0.7364341085271318	0.7364341085271318	258.0
16	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7470817120622568	0.7441860465116279	0.7456310679611651	258.0
16	multiclass_domain	all	blog_authorship_corpus	human	0.7713178294573644	0.77431906614786	0.7728155339805826	257.0
17	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7325581395348837	0.7354085603112841	0.7339805825242719	257.0
17	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7396226415094339	0.7596899224806202	0.7495219885277247	258.0
17	multiclass_domain	all	blog_authorship_corpus	human	0.808	0.7829457364341085	0.7952755905511811	258.0
18	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.724	0.7042801556420234	0.7140039447731755	257.0
18	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7674418604651163	0.7674418604651163	0.7674418604651163	258.0
18	multiclass_domain	all	blog_authorship_corpus	human	0.7660377358490567	0.7868217054263565	0.7762906309751434	258.0
19	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7530364372469636	0.7209302325581395	0.7366336633663366	258.0
19	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7269503546099291	0.7945736434108527	0.7592592592592593	258.0
19	multiclass_domain	all	blog_authorship_corpus	human	0.8032786885245902	0.7626459143968871	0.782435129740519	257.0
20	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7047970479704797	0.7431906614785992	0.7234848484848485	257.0
20	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.714828897338403	0.7286821705426356	0.7216890595009597	258.0
20	multiclass_domain	all	blog_authorship_corpus	human	0.8075313807531381	0.748062015503876	0.7766599597585513	258.0
21	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7566539923954373	0.77431906614786	0.7653846153846153	257.0
21	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7598425196850394	0.748062015503876	0.75390625	258.0
21	multiclass_domain	all	blog_authorship_corpus	human	0.80859375	0.8023255813953488	0.8054474708171206	258.0
22	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7290076335877863	0.7403100775193798	0.7346153846153847	258.0
22	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7338403041825095	0.748062015503876	0.7408829174664108	258.0
22	multiclass_domain	all	blog_authorship_corpus	human	0.8387096774193549	0.8093385214007782	0.8237623762376237	257.0
23	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7132075471698113	0.7325581395348837	0.722753346080306	258.0
23	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7581967213114754	0.7198443579766537	0.7385229540918163	257.0
23	multiclass_domain	all	blog_authorship_corpus	human	0.7765151515151515	0.7945736434108527	0.7854406130268199	258.0
24	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7510548523206751	0.6926070038910506	0.7206477732793523	257.0
24	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.704225352112676	0.7751937984496124	0.7380073800738007	258.0
24	multiclass_domain	all	blog_authorship_corpus	human	0.8015873015873016	0.7829457364341085	0.792156862745098	258.0
25	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.76	0.7364341085271318	0.7480314960629921	258.0
25	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.73992673992674	0.7859922178988327	0.7622641509433963	257.0
25	multiclass_domain	all	blog_authorship_corpus	human	0.808	0.7829457364341085	0.7952755905511811	258.0
26	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.776	0.751937984496124	0.7637795275590551	258.0
26	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7557251908396947	0.7674418604651163	0.7615384615384615	258.0
26	multiclass_domain	all	blog_authorship_corpus	human	0.789272030651341	0.8015564202334631	0.7953667953667953	257.0
27	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7406015037593985	0.7635658914728682	0.7519083969465649	258.0
27	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7768924302788844	0.7587548638132295	0.7677165354330708	257.0
27	multiclass_domain	all	blog_authorship_corpus	human	0.79296875	0.7868217054263565	0.7898832684824902	258.0
28	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7333333333333333	0.7276264591439688	0.73046875	257.0
28	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7566539923954373	0.7713178294573644	0.763915547024952	258.0
28	multiclass_domain	all	blog_authorship_corpus	human	0.8235294117647058	0.813953488372093	0.8187134502923976	258.0
29	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7310924369747899	0.6770428015564203	0.703030303030303	257.0
29	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.700374531835206	0.7248062015503876	0.7123809523809523	258.0
29	multiclass_domain	all	blog_authorship_corpus	human	0.7574626865671642	0.7868217054263565	0.7718631178707225	258.0
30	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7426160337552743	0.6848249027237354	0.7125506072874493	257.0
30	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7191011235955056	0.7441860465116279	0.7314285714285714	258.0
30	multiclass_domain	all	blog_authorship_corpus	human	0.7769516728624535	0.810077519379845	0.793168880455408	258.0
31	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7689075630252101	0.7120622568093385	0.7393939393939394	257.0
31	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7362637362637363	0.7790697674418605	0.7570621468926554	258.0
31	multiclass_domain	all	blog_authorship_corpus	human	0.7595419847328244	0.7713178294573644	0.7653846153846153	258.0
32	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.6934306569343066	0.7364341085271318	0.7142857142857143	258.0
32	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7634854771784232	0.7131782945736435	0.7374749498997996	258.0
32	multiclass_domain	all	blog_authorship_corpus	human	0.7868217054263565	0.7898832684824902	0.7883495145631068	257.0
33	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.73046875	0.7248062015503876	0.7276264591439688	258.0
33	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.708029197080292	0.751937984496124	0.7293233082706767	258.0
33	multiclass_domain	all	blog_authorship_corpus	human	0.8271604938271605	0.7821011673151751	0.804	257.0
34	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.748062015503876	0.748062015503876	0.748062015503876	258.0
34	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7735849056603774	0.7945736434108527	0.7839388145315488	258.0
34	multiclass_domain	all	blog_authorship_corpus	human	0.832	0.8093385214007782	0.8205128205128205	257.0
35	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7479338842975206	0.7042801556420234	0.7254509018036072	257.0
35	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7142857142857143	0.7558139534883721	0.7344632768361582	258.0
35	multiclass_domain	all	blog_authorship_corpus	human	0.8294573643410853	0.8294573643410853	0.8294573643410853	258.0
36	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7307692307692307	0.7364341085271318	0.7335907335907336	258.0
36	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7262773722627737	0.7713178294573644	0.7481203007518797	258.0
36	multiclass_domain	all	blog_authorship_corpus	human	0.8158995815899581	0.7587548638132295	0.7862903225806451	257.0
37	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.768	0.7441860465116279	0.7559055118110236	258.0
37	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7592592592592593	0.7945736434108527	0.7765151515151515	258.0
37	multiclass_domain	all	blog_authorship_corpus	human	0.8260869565217391	0.8132295719844358	0.8196078431372549	257.0
38	multiclass_domain	all	blog_authorship_corpus	gemma2_9b	0.7338709677419355	0.708171206225681	0.7207920792079208	257.0
38	multiclass_domain	all	blog_authorship_corpus	gpt-4o-mini	0.7153558052434457	0.7403100775193798	0.7276190476190476	258.0
