accuracy	precision_macro	recall_macro	f1_macro	f1_weighted	roc_auc	seed	experiment	feature_set	domain
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9973404255319149	31	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9975950656405613	32	binary_domain	all	arxiv_papers
0.9946808510638298	0.9947368421052631	0.9946808510638299	0.9946807005630535	0.9946807005630535	1.0	33	binary_domain	all	arxiv_papers
0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9999151199637845	34	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9999151199637846	35	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	36	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	37	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9999717066545948	38	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9998585332729742	39	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	40	binary_domain	all	arxiv_papers
0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9999151199637846	41	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	42	binary_domain	all	arxiv_papers
0.9946808510638298	0.9947368421052631	0.9946808510638299	0.9946807005630535	0.9946807005630535	1.0	43	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	44	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	45	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	46	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	1.0	47	binary_domain	all	arxiv_papers
0.9946808510638298	0.9947368421052631	0.9946808510638299	0.9946807005630535	0.9946807005630535	0.9998868266183794	48	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	49	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	50	binary_domain	all	arxiv_papers
0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9947374377546401	51	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	52	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9999717066545948	53	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	54	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	55	binary_domain	all	arxiv_papers
0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9998019465821639	56	binary_domain	all	arxiv_papers
0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9999717066545948	57	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9999434133091897	58	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	59	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	60	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	61	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	62	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	63	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	1.0	64	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	65	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	1.0	66	binary_domain	all	arxiv_papers
0.9946808510638298	0.9947368421052631	0.9946808510638299	0.9946807005630535	0.9946807005630535	0.9900124490719784	67	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	68	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	69	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	70	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9999151199637846	71	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	72	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	73	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9998868266183794	74	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	1.0	75	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9995755998189226	76	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	77	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	1.0	78	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	1.0	79	binary_domain	all	arxiv_papers
0.9920212765957447	0.9920351979175508	0.9920212765957447	0.9920212201591512	0.9920212201591512	0.9999434133091897	80	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9999434133091897	81	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	1.0	82	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	83	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	1.0	84	binary_domain	all	arxiv_papers
0.9920212765957447	0.9921465968586387	0.9920212765957447	0.9920207686376594	0.9920207686376594	0.9919646899049345	85	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	86	binary_domain	all	arxiv_papers
0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9946808510638298	0.9995473064735174	87	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	88	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	1.0	89	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	1.0	90	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9999717066545948	91	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	92	binary_domain	all	arxiv_papers
0.9946808510638298	0.9947368421052631	0.9946808510638299	0.9946807005630535	0.9946807005630535	0.9997736532367587	93	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	94	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	95	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	96	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	97	binary_domain	all	arxiv_papers
0.9973404255319149	0.9973544973544973	0.9973404255319149	0.997340406719717	0.9973404067197169	0.9998868266183794	98	binary_domain	all	arxiv_papers
1.0	1.0	1.0	1.0	1.0	1.0	99	binary_domain	all	arxiv_papers
0.8570127504553734	0.8575869758106056	0.8570127504553734	0.8569553239511418	0.8569553239511418	0.9147895992382242	0	binary_domain	all	blog_authorship_corpus
0.8533697632058288	0.8536337556777432	0.8533697632058288	0.853342392724612	0.8533423927246119	0.9099430658823294	1	binary_domain	all	blog_authorship_corpus
0.8679417122040073	0.8680894848645778	0.8679417122040073	0.8679284568923825	0.8679284568923826	0.9165331236459069	2	binary_domain	all	blog_authorship_corpus
0.855191256830601	0.8556171937284083	0.855191256830601	0.8551478830410133	0.8551478830410133	0.9142098068685902	3	binary_domain	all	blog_authorship_corpus
0.8652094717668488	0.866231368112856	0.8652094717668488	0.8651153795393782	0.8651153795393783	0.9185495403134031	4	binary_domain	all	blog_authorship_corpus
0.8542805100182149	0.8547996411483254	0.8542805100182149	0.8542271875256708	0.8542271875256708	0.9101578959592038	5	binary_domain	all	blog_authorship_corpus
0.8460837887067395	0.8463089922146048	0.8460837887067396	0.8460587618466112	0.8460587618466112	0.8998012614423974	6	binary_domain	all	blog_authorship_corpus
0.8520036429872495	0.8521090767587947	0.8520036429872495	0.8519925633365857	0.8519925633365857	0.9061225742449428	7	binary_domain	all	blog_authorship_corpus
0.8438069216757741	0.8438414311939695	0.8438069216757742	0.8438030025122893	0.8438030025122892	0.9052068506740192	8	binary_domain	all	blog_authorship_corpus
0.8633879781420765	0.8635616765751502	0.8633879781420765	0.8633716589517695	0.8633716589517695	0.9150865458309695	9	binary_domain	all	blog_authorship_corpus
0.8538251366120219	0.854107399453614	0.8538251366120219	0.8537960014145107	0.8537960014145107	0.9124812127365204	10	binary_domain	all	blog_authorship_corpus
0.8574681238615665	0.8574826532178126	0.8574681238615665	0.8574666755972742	0.8574666755972742	0.9043035689994392	11	binary_domain	all	blog_authorship_corpus
0.848816029143898	0.848931799097912	0.848816029143898	0.8488034880016988	0.8488034880016989	0.8966194538173397	12	binary_domain	all	blog_authorship_corpus
0.8565573770491803	0.8565600388190064	0.8565573770491803	0.8565571093439438	0.8565571093439438	0.9129034077524627	13	binary_domain	all	blog_authorship_corpus
0.8465391621129326	0.8467488328664798	0.8465391621129326	0.8465159600778731	0.8465159600778731	0.8982626135945136	14	binary_domain	all	blog_authorship_corpus
0.8456284153005464	0.8456424634297066	0.8456284153005464	0.84562684673315	0.84562684673315	0.9108480064764217	15	binary_domain	all	blog_authorship_corpus
0.854735883424408	0.854759718396082	0.8547358834244081	0.8547334434459655	0.8547334434459655	0.9050592068374026	16	binary_domain	all	blog_authorship_corpus
0.8460837887067395	0.8463779906689468	0.8460837887067395	0.846051098935743	0.8460510989357432	0.9016501272391266	17	binary_domain	all	blog_authorship_corpus
0.8397085610200364	0.8399296160422304	0.8397085610200363	0.8396824975443999	0.8396824975443998	0.9043782203775037	18	binary_domain	all	blog_authorship_corpus
0.8479052823315119	0.8479618519206775	0.8479052823315119	0.8478991004143319	0.8478991004143319	0.9064717768023332	19	binary_domain	all	blog_authorship_corpus
0.8415300546448088	0.8415311877903119	0.8415300546448088	0.8415299232002574	0.8415299232002574	0.8933480645386047	20	binary_domain	all	blog_authorship_corpus
0.8592896174863388	0.8595404241332112	0.8592896174863388	0.8592650741718215	0.8592650741718214	0.9134201611806197	21	binary_domain	all	blog_authorship_corpus
0.8642987249544627	0.8643180649335567	0.8642987249544627	0.8642969239906171	0.8642969239906171	0.9146402964820953	22	binary_domain	all	blog_authorship_corpus
0.8510928961748634	0.8515831161959693	0.8510928961748634	0.8510409719679675	0.8510409719679676	0.9047373764519693	23	binary_domain	all	blog_authorship_corpus
0.8579234972677595	0.858856950871042	0.8579234972677595	0.8578310453013729	0.8578310453013728	0.9125956781828859	24	binary_domain	all	blog_authorship_corpus
0.8556466302367942	0.8556610855581039	0.8556466302367942	0.855645163464332	0.855645163464332	0.9135935182696806	25	binary_domain	all	blog_authorship_corpus
0.8387978142076503	0.8389338821030271	0.8387978142076502	0.8387816335858739	0.8387816335858739	0.898945258973925	26	binary_domain	all	blog_authorship_corpus
0.8474499089253188	0.8479836013142209	0.8474499089253188	0.8473913960743622	0.8473913960743621	0.9121967080401193	27	binary_domain	all	blog_authorship_corpus
0.8583788706739527	0.8585100106790533	0.8583788706739526	0.8583659185292334	0.8583659185292335	0.9114584888570376	28	binary_domain	all	blog_authorship_corpus
0.8483606557377049	0.8483609446890892	0.8483606557377049	0.8483606242930151	0.8483606242930151	0.8998087265802038	29	binary_domain	all	blog_authorship_corpus
0.8538251366120219	0.8540392156862746	0.8538251366120219	0.8538030361572619	0.8538030361572619	0.9060587058437097	30	binary_domain	all	blog_authorship_corpus
0.854735883424408	0.8547503017282496	0.854735883424408	0.8547344073978609	0.8547344073978609	0.9062619234839965	31	binary_domain	all	blog_authorship_corpus
0.8588342440801457	0.8591392850620133	0.8588342440801457	0.8588042623375158	0.8588042623375157	0.9174488472168307	32	binary_domain	all	blog_authorship_corpus
0.854735883424408	0.8556281957359974	0.854735883424408	0.8546447051090065	0.8546447051090065	0.9087362019369545	33	binary_domain	all	blog_authorship_corpus
0.849271402550091	0.8493760179482478	0.849271402550091	0.8492601183520304	0.8492601183520304	0.9097622436554622	34	binary_domain	all	blog_authorship_corpus
0.855191256830601	0.8561175848338584	0.855191256830601	0.8550970269417839	0.8550970269417839	0.9080336495233925	35	binary_domain	all	blog_authorship_corpus
0.8465391621129326	0.8468156125922783	0.8465391621129326	0.8465085746937386	0.8465085746937386	0.9016202666879007	36	binary_domain	all	blog_authorship_corpus
0.8510928961748634	0.8515363974078198	0.8510928961748634	0.8510459157480095	0.8510459157480094	0.9045872442360843	37	binary_domain	all	blog_authorship_corpus
0.8479052823315119	0.8484648590807432	0.8479052823315119	0.8478441980881573	0.8478441980881573	0.9065953663060176	38	binary_domain	all	blog_authorship_corpus
0.854735883424408	0.8550565995442149	0.8547358834244081	0.8547030724113922	0.8547030724113922	0.91299298940614	39	binary_domain	all	blog_authorship_corpus
0.8515482695810564	0.8515902642974467	0.8515482695810564	0.8515438365981844	0.8515438365981844	0.91183838142541	40	binary_domain	all	blog_authorship_corpus
0.8633879781420765	0.8634856630824372	0.8633879781420765	0.863378799077247	0.8633787990772471	0.9137726815770352	41	binary_domain	all	blog_authorship_corpus
0.8611111111111112	0.8613991863149497	0.8611111111111112	0.8610834281352828	0.8610834281352828	0.9163357122239142	42	binary_domain	all	blog_authorship_corpus
0.8665755919854281	0.8666634863085584	0.8665755919854281	0.8665675955859313	0.8665675955859313	0.9153718799871269	43	binary_domain	all	blog_authorship_corpus
0.8579234972677595	0.8586672473867596	0.8579234972677596	0.8578498048513709	0.8578498048513709	0.9111150925179413	44	binary_domain	all	blog_authorship_corpus
0.8524590163934426	0.8525537634408602	0.8524590163934427	0.8524491030034267	0.8524491030034268	0.912403243519431	45	binary_domain	all	blog_authorship_corpus
0.8565573770491803	0.8566428692914301	0.8565573770491803	0.8565487802374346	0.8565487802374346	0.911071960610615	46	binary_domain	all	blog_authorship_corpus
0.8515482695810564	0.8515482695810564	0.8515482695810564	0.8515482695810564	0.8515482695810564	0.916732193987412	47	binary_domain	all	blog_authorship_corpus
0.8410746812386156	0.8411089165089843	0.8410746812386156	0.8410706935183352	0.8410706935183352	0.9044819028470377	48	binary_domain	all	blog_authorship_corpus
0.8570127504553734	0.8574871844279587	0.8570127504553735	0.8569652938423702	0.8569652938423703	0.9112403409411383	49	binary_domain	all	blog_authorship_corpus
0.848816029143898	0.8488449644298153	0.848816029143898	0.8488128940533968	0.8488128940533969	0.9076238964037944	50	binary_domain	all	blog_authorship_corpus
0.860655737704918	0.8607754371873972	0.860655737704918	0.860644178700361	0.860644178700361	0.9135819058330927	51	binary_domain	all	blog_authorship_corpus
0.8542805100182149	0.8543980936007514	0.8542805100182149	0.8542684221703121	0.8542684221703121	0.9086292016283954	52	binary_domain	all	blog_authorship_corpus
0.8451730418943534	0.8454664696408707	0.8451730418943534	0.8451401586927593	0.8451401586927593	0.8993624772313298	53	binary_domain	all	blog_authorship_corpus
0.8583788706739527	0.8584647996581807	0.8583788706739526	0.8583703830280704	0.8583703830280704	0.9056904257119254	54	binary_domain	all	blog_authorship_corpus
0.8524590163934426	0.852688368386979	0.8524590163934427	0.8524350261488227	0.8524350261488227	0.904992850056901	55	binary_domain	all	blog_authorship_corpus
0.855191256830601	0.8552018633540373	0.855191256830601	0.8551901758053078	0.8551901758053078	0.9104988039190316	56	binary_domain	all	blog_authorship_corpus
0.8574681238615665	0.8576844070961718	0.8574681238615665	0.8574465741969564	0.8574465741969564	0.9110387822203643	57	binary_domain	all	blog_authorship_corpus
0.8642987249544627	0.8646084112304704	0.8642987249544627	0.8642699037954185	0.8642699037954185	0.9151786158639154	58	binary_domain	all	blog_authorship_corpus
0.8611111111111112	0.8612192727939512	0.8611111111111112	0.8611007132851036	0.8611007132851036	0.9156530668445028	59	binary_domain	all	blog_authorship_corpus
0.8633879781420765	0.8633988294314381	0.8633879781420765	0.863386958306894	0.863386958306894	0.9209068649407268	60	binary_domain	all	blog_authorship_corpus
0.8602003642987249	0.8603871934697618	0.8602003642987249	0.8601822434858748	0.8601822434858749	0.9078345791818874	61	binary_domain	all	blog_authorship_corpus
0.8465391621129326	0.8468524675906901	0.8465391621129326	0.8465044996947936	0.8465044996947935	0.9061914194047133	62	binary_domain	all	blog_authorship_corpus
0.8497267759562842	0.8498207885304659	0.8497267759562841	0.8497166789849717	0.8497166789849717	0.9049115630007863	63	binary_domain	all	blog_authorship_corpus
0.8510928961748634	0.851093187392533	0.8510928961748634	0.8510928652967444	0.8510928652967445	0.9052383701447575	64	binary_domain	all	blog_authorship_corpus
0.8588342440801457	0.8595798866930873	0.8588342440801457	0.8587610240510415	0.8587610240510415	0.9131638581159318	65	binary_domain	all	blog_authorship_corpus
0.8520036429872495	0.8530934375475816	0.8520036429872495	0.8518893600860814	0.8518893600860814	0.9099837094103868	66	binary_domain	all	blog_authorship_corpus
0.8479052823315119	0.8479237520115467	0.8479052823315119	0.847903263801564	0.8479032638015641	0.9010827767658369	67	binary_domain	all	blog_authorship_corpus
0.8483606557377049	0.8484881298214433	0.8483606557377049	0.8483467873640987	0.8483467873640987	0.9071237321707625	68	binary_domain	all	blog_authorship_corpus
0.8574681238615665	0.8574684203672354	0.8574681238615665	0.8574680943054466	0.8574680943054465	0.9119611414693383	69	binary_domain	all	blog_authorship_corpus
0.8529143897996357	0.8529381023837787	0.8529143897996356	0.8529119192258523	0.8529119192258522	0.9120084206754457	70	binary_domain	all	blog_authorship_corpus
0.8497267759562842	0.8501031297641467	0.8497267759562841	0.8496863799283154	0.8496863799283153	0.9067471574414152	71	binary_domain	all	blog_authorship_corpus
0.8397085610200364	0.839799880525687	0.8397085610200364	0.8396977909173031	0.8396977909173031	0.9027425257381363	72	binary_domain	all	blog_authorship_corpus
0.8524590163934426	0.8524882538755574	0.8524590163934427	0.8524559568472908	0.8524559568472908	0.9150616620382813	73	binary_domain	all	blog_authorship_corpus
0.8460837887067395	0.8461768219832736	0.8460837887067395	0.8460734469603649	0.8460734469603648	0.9096884217371543	74	binary_domain	all	blog_authorship_corpus
0.8501821493624773	0.8502870375517635	0.8501821493624773	0.8501709333468821	0.8501709333468821	0.9103992687482788	75	binary_domain	all	blog_authorship_corpus
0.8506375227686703	0.8506794086904584	0.8506375227686703	0.8506330625895844	0.8506330625895843	0.9075824234159806	76	binary_domain	all	blog_authorship_corpus
0.854735883424408	0.8549505135387488	0.8547358834244081	0.8547139206671855	0.8547139206671855	0.9093657618919645	77	binary_domain	all	blog_authorship_corpus
0.8615664845173042	0.8616252754254161	0.8615664845173041	0.8615608578621465	0.8615608578621464	0.9145888699772065	78	binary_domain	all	blog_authorship_corpus
0.8592896174863388	0.8600065824303962	0.8592896174863388	0.8592195252504401	0.8592195252504401	0.9156157411554706	79	binary_domain	all	blog_authorship_corpus
0.8638433515482696	0.863894361786409	0.8638433515482695	0.8638385798155922	0.8638385798155922	0.9177789721998268	80	binary_domain	all	blog_authorship_corpus
0.8588342440801457	0.859411399156578	0.8588342440801457	0.8587775491237387	0.8587775491237387	0.9178196157278842	81	binary_domain	all	blog_authorship_corpus
0.8442622950819673	0.8443765536788792	0.8442622950819672	0.8442493761945211	0.8442493761945211	0.9084118831722523	82	binary_domain	all	blog_authorship_corpus
0.8474499089253188	0.8476301246743719	0.8474499089253188	0.8474301353998961	0.847430135399896	0.9008314504596866	83	binary_domain	all	blog_authorship_corpus
0.8711293260473588	0.8716993906567366	0.8711293260473588	0.8710798957881926	0.8710798957881926	0.925800677502729	84	binary_domain	all	blog_authorship_corpus
0.8506375227686703	0.8508994740616782	0.8506375227686703	0.8506096422784867	0.8506096422784867	0.9115099153619265	85	binary_domain	all	blog_authorship_corpus
0.8460837887067395	0.8463779906689468	0.8460837887067395	0.846051098935743	0.8460510989357432	0.8993956556215806	86	binary_domain	all	blog_authorship_corpus
0.8715846994535519	0.8719413374425463	0.8715846994535519	0.8715539091440827	0.8715539091440827	0.9206953527028776	87	binary_domain	all	blog_authorship_corpus
0.8638433515482696	0.8640634920634921	0.8638433515482695	0.8638227657664216	0.8638227657664217	0.908991675541886	88	binary_domain	all	blog_authorship_corpus
0.8533697632058288	0.8537089189404607	0.8533697632058288	0.8533346054765767	0.8533346054765767	0.9138688989087628	89	binary_domain	all	blog_authorship_corpus
0.8538251366120219	0.854072128709132	0.8538251366120219	0.8537996401590766	0.8537996401590766	0.9102922684397199	90	binary_domain	all	blog_authorship_corpus
0.8538251366120219	0.8538489103899303	0.8538251366120219	0.8538226813359089	0.8538226813359088	0.9157584082335493	91	binary_domain	all	blog_authorship_corpus
0.855191256830601	0.8553091426845579	0.855191256830601	0.8551792445317477	0.8551792445317477	0.9127341979621834	92	binary_domain	all	blog_authorship_corpus
0.8565573770491803	0.8567731092436974	0.8565573770491803	0.8565356896870328	0.8565356896870328	0.90794075003069	93	binary_domain	all	blog_authorship_corpus
0.8397085610200364	0.8402063397129187	0.8397085610200364	0.8396499062782379	0.8396499062782379	0.9037884744907947	94	binary_domain	all	blog_authorship_corpus
0.8647540983606558	0.8650087195572905	0.8647540983606558	0.8647305081845662	0.8647305081845663	0.9191367978208433	95	binary_domain	all	blog_authorship_corpus
0.8424408014571949	0.8427694678392094	0.8424408014571949	0.8424030232760731	0.842403023276073	0.9082285725661162	96	binary_domain	all	blog_authorship_corpus
0.8624772313296903	0.8625072998513486	0.8624772313296903	0.8624743795304994	0.8624743795304994	0.911584566739991	97	binary_domain	all	blog_authorship_corpus
0.8561020036429873	0.8564047219777848	0.8561020036429873	0.8560714416085645	0.8560714416085645	0.913365416836706	98	binary_domain	all	blog_authorship_corpus
0.8497267759562842	0.8498428481817186	0.8497267759562841	0.8497143103631344	0.8497143103631345	0.9042048632884429	99	binary_domain	all	blog_authorship_corpus
0.9856014862981886	0.9856109427423474	0.9856025618456887	0.9856014365987953	0.9856014241739471	0.9984829814333497	0	binary_domain	all	cnn_news
0.9916395726892708	0.99164552483518	0.9916404338086313	0.9916395564568322	0.9916395510460194	0.999635846510167	1	binary_domain	all	cnn_news
0.9879238272178356	0.9879491299590264	0.9879255504585573	0.9879236995616305	0.9879236813250298	0.9983992779060658	2	binary_domain	all	cnn_news
0.9842080817464004	0.9842101538944779	0.9842076468781173	0.9842080510851274	0.9842080613055517	0.998075681795432	3	binary_domain	all	cnn_news
0.9874593590339061	0.9874625273763726	0.9874600035207257	0.9874593482122922	0.9874593428014851	0.9987582538581286	4	binary_domain	all	cnn_news
0.9856014862981886	0.9856372576939872	0.9855995416153227	0.9856011756713523	0.9856012067340358	0.9987306403233545	5	binary_domain	all	cnn_news
0.986065954482118	0.9860822740570068	0.9860646570916735	0.986065807186497	0.9860658282287286	0.9989550002933938	6	binary_domain	all	cnn_news
0.986065954482118	0.9860680366502538	0.9860655200146351	0.9860659274280537	0.9860659364460751	0.9981378122486737	7	binary_domain	all	cnn_news
0.9865304226660474	0.9866218383245213	0.9865336557213518	0.9865298531049167	0.9865298124219788	0.9987798269321707	8	binary_domain	all	cnn_news
0.9874593590339061	0.9874625273763726	0.9874600035207257	0.9874593482122922	0.9874593428014851	0.9987711977025538	9	binary_domain	all	cnn_news
0.983743613562471	0.9837919053594328	0.9837459830936133	0.9837432628547524	0.9837432277839806	0.9976580270819742	10	binary_domain	all	cnn_news
0.983743613562471	0.9837550547021027	0.9837425314017666	0.9837434873094355	0.9837435083516081	0.9975104672555253	11	binary_domain	all	cnn_news
0.9879238272178356	0.9879250981576563	0.9879242560741147	0.9879238246126338	0.9879238220074321	0.9992716930203338	12	binary_domain	all	cnn_news
0.9823502090106828	0.9823663931101734	0.9823489108186377	0.9823500224362294	0.9823500490897227	0.9978029981395382	13	binary_domain	all	cnn_news
0.9832791453785416	0.9832866196308007	0.9832782788483776	0.983279055198016	0.9832790732341209	0.9984864331251964	14	binary_domain	all	cnn_news
0.9846725499303298	0.984676918297608	0.9846718994315063	0.9846724970245242	0.9846725102509756	0.9976778743100931	15	binary_domain	all	cnn_news
0.9869948908499768	0.9869961599861932	0.9869953195058558	0.986994888044375	0.9869948852387732	0.9990214453614439	16	binary_domain	all	cnn_news
0.9846725499303298	0.984676918297608	0.9846718994315063	0.9846724970245242	0.9846725102509756	0.9975303144836443	17	binary_domain	all	cnn_news
0.9856014862981886	0.9856109427423474	0.9856025618456887	0.9856014365987953	0.9856014241739471	0.9990171307466356	18	binary_domain	all	cnn_news
0.9869948908499768	0.9870112442937151	0.9869935936599323	0.9869947533740637	0.9869947730134799	0.9988721596890715	19	binary_domain	all	cnn_news
0.9874593590339061	0.9874637568603086	0.9874587091362832	0.9874593157473379	0.98745932656898	0.9987660201647839	20	binary_domain	all	cnn_news
0.9823502090106828	0.9823576670302512	0.9823493422801186	0.9823501138201279	0.9823501328582389	0.9987133818641206	21	binary_domain	all	cnn_news
0.986065954482118	0.9860672218147302	0.9860663829375969	0.9860659514761161	0.9860659484701141	0.9992751447121807	22	binary_domain	all	cnn_news
0.9856014862981886	0.9856205935399245	0.9856029933071695	0.9856013744740715	0.9856013558367185	0.9980523828754664	23	binary_domain	all	cnn_news
0.9846725499303298	0.9846731673641973	0.9846723308929872	0.9846725367039126	0.9846725433171213	0.9976675192345528	24	binary_domain	all	cnn_news
0.9897816999535531	0.9897956718115466	0.9897829921335943	0.989781644843232	0.9897816338211676	0.9988997732238456	25	binary_domain	all	cnn_news
0.9911751045053414	0.9911782928879247	0.9911757497937614	0.9911750968901315	0.9911750930825266	0.9986210491072198	26	binary_domain	all	cnn_news
0.9869948908499768	0.986994888044375	0.986994888044375	0.986994888044375	0.9869948908499768	0.9982750169995823	27	binary_domain	all	cnn_news
0.9865304226660474	0.9865419365528096	0.9865293411065433	0.9865303180563894	0.9865303354913325	0.9985701366524802	28	binary_domain	all	cnn_news
0.9888527635856944	0.9888814097585392	0.9888510353349694	0.9888525687934058	0.9888525904369933	0.9986288154138752	29	binary_domain	all	cnn_news
0.9879238272178356	0.9879297400849125	0.9879246875355956	0.9879238037709799	0.9879237959553613	0.9981041582531677	30	binary_domain	all	cnn_news
0.986065954482118	0.9860680366502538	0.9860655200146351	0.9860659274280537	0.9860659364460751	0.9975147818703338	31	binary_domain	all	cnn_news
0.9851370181142591	0.9851370149078571	0.9851370149078571	0.9851370149078571	0.9851370181142591	0.9980963919465126	32	binary_domain	all	cnn_news
0.9856014862981886	0.9856544290251312	0.9855991101538419	0.9856010389912981	0.9856010762668723	0.9975027009488702	33	binary_domain	all	cnn_news
0.9879238272178356	0.9879491299590264	0.9879255504585573	0.9879236995616305	0.9879236813250298	0.9984924735859281	34	binary_domain	all	cnn_news
0.9888527635856944	0.9888586862724793	0.9888536241038546	0.9888527419424429	0.9888527347280258	0.9984821185103879	35	binary_domain	all	cnn_news
0.9916395726892708	0.9916395708856696	0.9916395708856696	0.9916395708856696	0.9916395726892708	0.9990136790547887	36	binary_domain	all	cnn_news
